District_Key,Avg_Tot_Cur_Exp,Avg_Tot_Exp,Year_End,Unnamed: 0,Agency_Name,City,Zip,Latitude,Longitude,County
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1376,RUDYARD AREA SCHOOLS,RUDYARD,49780,46.23,-84.596,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1403,DETOUR ARTS AND TECHNOLOGY ACADEMY,DE Tour Village,49725,45.99,-83.906,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1422,DETOUR ARTS AND TECHNOLOGY ACADEMY,DE TOUR VILLAGE,49725,45.99,-83.906,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1426,LAKE SUPERIOR ACADEMY,SAULT STE. MARIE,49783,46.483,-84.354,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1438,BOIS BLANC PINES SCHOOL DISTRICT,POINTE AUX PINS,49775,45.735,-84.478,MACKINAC COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1445,LAKE SUPERIOR ACADEMY,Sault Ste. Marie,49783,46.376,-84.407,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1447,MACKINAC ISLAND PUBLIC SCHOOLS,MACKINAC ISLAND,49757,45.848,-84.624,MACKINAC COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1452,SAULT STE. MARIE AREA SCHOOLS,SAULT SAINTE MARIE,49783,46.48,-84.344,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1456,WHITEFISH TOWNSHIP SCHOOLS,PARADISE,49768,46.611,-85.039,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,15507.61111,18236.77778,2018,1483,LAKE SUPERIOR ACADEMY,SAULT S MARIE,49783,46.376,-84.407,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1328,BOIS BLANC PINES SCHOOL DISTRICT,POINTE AUX PINS,49775,45.733,-84.479,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1329,BRIMLEY AREA SCHOOLS,BRIMLEY,49715,46.402,-84.572,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1330,DETOUR AREA SCHOOLS,DE TOUR VILLAGE,49725,45.991,-83.905,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1331,DETOUR ARTS AND TECHNOLOGY ACADEMY,DE TOUR VILLAGE,49725,45.991,-83.906,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1332,EASTERN UPPER PENINSULA ISD,SAULT SAINTE MARIE,49783,46.498,-84.344,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1333,ENGADINE CONSOLIDATED SCHOOLS,ENGADINE,49827,46.117,-85.566,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1334,JOSEPH K. LUMSDEN BAHWETING ANISHNABE ACADEMY,SAULT SAINTE MARIE,49783,46.481,-84.333,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1335,LES CHENEAUX COMMUNITY SCHOOLS,CEDARVILLE,49719,45.999,-84.357,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1336,MACKINAC ISLAND PUBLIC SCHOOLS,MACKINAC ISLAND,49757,45.859,-84.65,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1337,MORAN TOWNSHIP SCHOOL DISTRICT,SAINT IGNACE,49781,45.87,-84.826,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1338,OJIBWE CHARTER SCHOOL,BRIMLEY,49715,46.451,-84.602,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1339,PICKFORD PUBLIC SCHOOLS,PICKFORD,49774,46.155,-84.36,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1340,RUDYARD AREA SCHOOLS,RUDYARD,49780,46.229,-84.596,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1341,SAULT STE. MARIE AREA SCHOOLS,SAULT SAINTE MARIE,49783,46.481,-84.344,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1342,ST. IGNACE AREA SCHOOLS,SAINT IGNACE,49781,45.867,-84.736,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1343,TAHQUAMENON AREA SCHOOLS,NEWBERRY,49868,46.351,-85.51,LUCE COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1344,THREE LAKES ACADEMY,CURTIS,49820,46.206,-85.758,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1345,WHITEFISH TOWNSHIP SCHOOLS,PARADISE,49768,46.447,-85.086,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1347,BRIMLEY AREA SCHOOLS,BRIMLEY,49715,46.401,-84.573,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1348,DETOUR AREA SCHOOLS,DE TOUR VILLAGE,49725,45.99,-83.906,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1350,EASTERN UPPER PENINSULA ISD,SAULT SAINTE MARIE,49783,46.498,-84.343,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1351,ENGADINE CONSOLIDATED SCHOOLS,ENGADINE,49827,46.118,-85.573,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1352,JOSEPH K. LUMSDEN BAHWETING ANISHNABE ACADEMY,SAULT SAINTE MARIE,49783,46.481,-84.332,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1355,MORAN TOWNSHIP SCHOOL DISTRICT,SAINT IGNACE,49781,45.881,-84.836,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1356,OJIBWE CHARTER SCHOOL,BRIMLEY,49715,46.45,-84.602,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1358,RUDYARD AREA SCHOOLS,RUDYARD,49780,46.229,-84.597,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1359,SAULT STE. MARIE AREA SCHOOLS,SAULT SAINTE MARIE,49783,46.481,-84.345,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1360,ST. IGNACE AREA SCHOOLS,SAINT IGNACE,49781,45.863,-84.741,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1361,TAHQUAMENON AREA SCHOOLS,NEWBERRY,49868,46.351,-85.511,LUCE COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1363,WHITEFISH TOWNSHIP SCHOOLS,PARADISE,49768,46.612,-85.039,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1365,BRIMLEY AREA SCHOOLS,BRIMLEY,49715,46.403,-84.572,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1367,DETOUR ARTS AND TECHNOLOGY ACADEMY,DE TOUR VILLAGE,49725,45.991,-83.905,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1376,RUDYARD AREA SCHOOLS,RUDYARD,49780,46.23,-84.596,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1403,DETOUR ARTS AND TECHNOLOGY ACADEMY,DE Tour Village,49725,45.99,-83.906,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1422,DETOUR ARTS AND TECHNOLOGY ACADEMY,DE TOUR VILLAGE,49725,45.99,-83.906,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1426,LAKE SUPERIOR ACADEMY,SAULT STE. MARIE,49783,46.483,-84.354,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1438,BOIS BLANC PINES SCHOOL DISTRICT,POINTE AUX PINS,49775,45.735,-84.478,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1445,LAKE SUPERIOR ACADEMY,Sault Ste. Marie,49783,46.376,-84.407,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1447,MACKINAC ISLAND PUBLIC SCHOOLS,MACKINAC ISLAND,49757,45.848,-84.624,MACKINAC COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1452,SAULT STE. MARIE AREA SCHOOLS,SAULT SAINTE MARIE,49783,46.48,-84.344,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1456,WHITEFISH TOWNSHIP SCHOOLS,PARADISE,49768,46.611,-85.039,CHIPPEWA COUNTY
Eastern Upper Peninsula ISD,18399.94444,21550.77778,2019,1483,LAKE SUPERIOR ACADEMY,SAULT S MARIE,49783,46.376,-84.407,CHIPPEWA COUNTY
Eaton RESA,8532.571429,9976.0,2011,1495,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.849,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1496,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.504,-84.639,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1497,EATON RESA,CHARLOTTE,48813,42.582,-84.802,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1498,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1499,ISLAND CITY ACADEMY,EATON RAPIDS,48827,42.474,-84.658,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1500,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.611,-85.058,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1501,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.697,-84.779,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1502,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.736,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1503,RELEVANT ACADEMY OF EATON COUNTY,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1504,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.851,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1505,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.641,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1506,EATON RESA,CHARLOTTE,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1507,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.749,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1509,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.057,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1510,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.707,-84.781,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1511,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.735,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1512,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.562,-84.828,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1513,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.559,-84.851,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1515,EATON RESA,CHARLOTTE,48813,42.58,-84.802,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1516,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.749,-84.749,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1518,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.058,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1521,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.561,-84.828,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1523,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.642,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1527,LIFETECH ACADEMY,ST JOHNS,48879,42.984,-84.542,CLINTON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1534,EATON RESA,Charlotte,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1536,INSIGHT SCHOOL OF MICHIGAN,Lansing,48917,42.724,-84.644,
Eaton RESA,8532.571429,9976.0,2011,1538,LIFETECH ACADEMY,Lansing,48910,42.7,-84.501,INGHAM COUNTY
Eaton RESA,8532.571429,9976.0,2011,1542,RELEVANT ACADEMY OF EATON COUNTY,Charlotte,48813,42.561,-84.828,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1547,INSIGHT SCHOOL OF MICHIGAN,LANSING,48917,42.724,-84.644,
Eaton RESA,8532.571429,9976.0,2011,1549,LIFETECH ACADEMY,LANSING,48910,42.7,-84.501,INGHAM COUNTY
Eaton RESA,8532.571429,9976.0,2011,1561,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.056,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1563,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.738,EATON COUNTY
Eaton RESA,8532.571429,9976.0,2011,1580,INSIGHT SCHOOL OF MICHIGAN,Lansing,48917,42.724,-84.645,
Eaton RESA,8057.0,9719.0,2012,1495,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.849,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1496,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.504,-84.639,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1497,EATON RESA,CHARLOTTE,48813,42.582,-84.802,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1498,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1499,ISLAND CITY ACADEMY,EATON RAPIDS,48827,42.474,-84.658,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1500,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.611,-85.058,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1501,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.697,-84.779,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1502,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.736,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1503,RELEVANT ACADEMY OF EATON COUNTY,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1504,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.851,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1505,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.641,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1506,EATON RESA,CHARLOTTE,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1507,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.749,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1509,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.057,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1510,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.707,-84.781,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1511,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.735,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1512,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.562,-84.828,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1513,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.559,-84.851,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1515,EATON RESA,CHARLOTTE,48813,42.58,-84.802,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1516,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.749,-84.749,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1518,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.058,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1521,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.561,-84.828,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1523,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.642,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1527,LIFETECH ACADEMY,ST JOHNS,48879,42.984,-84.542,CLINTON COUNTY
Eaton RESA,8057.0,9719.0,2012,1534,EATON RESA,Charlotte,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1536,INSIGHT SCHOOL OF MICHIGAN,Lansing,48917,42.724,-84.644,
Eaton RESA,8057.0,9719.0,2012,1538,LIFETECH ACADEMY,Lansing,48910,42.7,-84.501,INGHAM COUNTY
Eaton RESA,8057.0,9719.0,2012,1542,RELEVANT ACADEMY OF EATON COUNTY,Charlotte,48813,42.561,-84.828,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1547,INSIGHT SCHOOL OF MICHIGAN,LANSING,48917,42.724,-84.644,
Eaton RESA,8057.0,9719.0,2012,1549,LIFETECH ACADEMY,LANSING,48910,42.7,-84.501,INGHAM COUNTY
Eaton RESA,8057.0,9719.0,2012,1561,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.056,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1563,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.738,EATON COUNTY
Eaton RESA,8057.0,9719.0,2012,1580,INSIGHT SCHOOL OF MICHIGAN,Lansing,48917,42.724,-84.645,
Eaton RESA,8150.0,10344.375,2013,1495,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.849,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1496,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.504,-84.639,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1497,EATON RESA,CHARLOTTE,48813,42.582,-84.802,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1498,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1499,ISLAND CITY ACADEMY,EATON RAPIDS,48827,42.474,-84.658,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1500,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.611,-85.058,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1501,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.697,-84.779,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1502,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.736,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1503,RELEVANT ACADEMY OF EATON COUNTY,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1504,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.851,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1505,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.641,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1506,EATON RESA,CHARLOTTE,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1507,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.749,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1509,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.057,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1510,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.707,-84.781,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1511,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.735,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1512,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.562,-84.828,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1513,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.559,-84.851,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1515,EATON RESA,CHARLOTTE,48813,42.58,-84.802,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1516,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.749,-84.749,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1518,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.058,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1521,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.561,-84.828,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1523,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.642,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1527,LIFETECH ACADEMY,ST JOHNS,48879,42.984,-84.542,CLINTON COUNTY
Eaton RESA,8150.0,10344.375,2013,1534,EATON RESA,Charlotte,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1536,INSIGHT SCHOOL OF MICHIGAN,Lansing,48917,42.724,-84.644,
Eaton RESA,8150.0,10344.375,2013,1538,LIFETECH ACADEMY,Lansing,48910,42.7,-84.501,INGHAM COUNTY
Eaton RESA,8150.0,10344.375,2013,1542,RELEVANT ACADEMY OF EATON COUNTY,Charlotte,48813,42.561,-84.828,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1547,INSIGHT SCHOOL OF MICHIGAN,LANSING,48917,42.724,-84.644,
Eaton RESA,8150.0,10344.375,2013,1549,LIFETECH ACADEMY,LANSING,48910,42.7,-84.501,INGHAM COUNTY
Eaton RESA,8150.0,10344.375,2013,1561,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.056,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1563,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.738,EATON COUNTY
Eaton RESA,8150.0,10344.375,2013,1580,INSIGHT SCHOOL OF MICHIGAN,Lansing,48917,42.724,-84.645,
Eaton RESA,9323.888889,11143.0,2014,1495,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.849,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1496,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.504,-84.639,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1497,EATON RESA,CHARLOTTE,48813,42.582,-84.802,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1498,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1499,ISLAND CITY ACADEMY,EATON RAPIDS,48827,42.474,-84.658,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1500,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.611,-85.058,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1501,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.697,-84.779,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1502,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.736,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1503,RELEVANT ACADEMY OF EATON COUNTY,GRAND LEDGE,48837,42.75,-84.748,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1504,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.558,-84.851,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1505,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.641,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1506,EATON RESA,CHARLOTTE,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1507,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.75,-84.749,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1509,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.057,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1510,ONEIDA TOWNSHIP S/D #3,GRAND LEDGE,48837,42.707,-84.781,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1511,POTTERVILLE PUBLIC SCHOOLS,POTTERVILLE,48876,42.631,-84.735,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1512,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.562,-84.828,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1513,CHARLOTTE PUBLIC SCHOOLS,CHARLOTTE,48813,42.559,-84.851,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1515,EATON RESA,CHARLOTTE,48813,42.58,-84.802,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1516,GRAND LEDGE PUBLIC SCHOOLS,GRAND LEDGE,48837,42.749,-84.749,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1518,MAPLE VALLEY SCHOOLS,VERMONTVILLE,49096,42.612,-85.058,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1521,RELEVANT ACADEMY OF EATON COUNTY,CHARLOTTE,48813,42.561,-84.828,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1523,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS,48827,42.503,-84.642,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1527,LIFETECH ACADEMY,ST JOHNS,48879,42.984,-84.542,CLINTON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1534,EATON RESA,Charlotte,48813,42.579,-84.806,EATON COUNTY
Eaton RESA,9323.888889,11143.0,2014,1536,INSIGHT SCHOOL OF MICHIGAN,Lansing,48917,42.724,-84.644,
Eaton RESA,9323.888889,11143.0,2014,1538,LIFETECH ACADEMY,Lansing,48910,42.7,-84.501,INGHAM COUNTY
